minute,hour,day,day_w,month,year,available
30,02,28,7,05,2017,5379
45,02,28,7,05,2017,5379
00,03,28,7,05,2017,5379
15,03,28,7,05,2017,5379
30,03,28,7,05,2017,5379
45,03,28,7,05,2017,5379
00,04,28,7,05,2017,5379
15,04,28,7,05,2017,5379
30,04,28,7,05,2017,5379
45,04,28,7,05,2017,5379
00,05,28,7,05,2017,5379
15,05,28,7,05,2017,5377
30,05,28,7,05,2017,5379
45,05,28,7,05,2017,5379
00,06,28,7,05,2017,5379
15,06,28,7,05,2017,5378
30,06,28,7,05,2017,5377
45,06,28,7,05,2017,5377
00,07,28,7,05,2017,5376
15,07,28,7,05,2017,5373
30,07,28,7,05,2017,5370
45,07,28,7,05,2017,5360
00,08,28,7,05,2017,5350
15,08,28,7,05,2017,5343
30,08,28,7,05,2017,5343
45,08,28,7,05,2017,5333
00,09,28,7,05,2017,5313
15,09,28,7,05,2017,5297
30,09,28,7,05,2017,5282
45,09,28,7,05,2017,5227
00,10,28,7,05,2017,5142
15,10,28,7,05,2017,5051
30,10,28,7,05,2017,4945
45,10,28,7,05,2017,4833
00,11,28,7,05,2017,4723
15,11,28,7,05,2017,4612
30,11,28,7,05,2017,4464
45,11,28,7,05,2017,4338
00,12,28,7,05,2017,4226
15,12,28,7,05,2017,4141
30,12,28,7,05,2017,4019
45,12,28,7,05,2017,3959
00,13,28,7,05,2017,3893
15,13,28,7,05,2017,3850
30,13,28,7,05,2017,3773
45,13,28,7,05,2017,3755
00,14,28,7,05,2017,3703
15,14,28,7,05,2017,3632
30,14,28,7,05,2017,3558
45,14,28,7,05,2017,3538
00,15,28,7,05,2017,3506
15,15,28,7,05,2017,3530
30,15,28,7,05,2017,3545
45,15,28,7,05,2017,3553
00,16,28,7,05,2017,3595
15,16,28,7,05,2017,3657
30,16,28,7,05,2017,3718
45,16,28,7,05,2017,3758
00,17,28,7,05,2017,3839
15,17,28,7,05,2017,3922
30,17,28,7,05,2017,4000
45,17,28,7,05,2017,4091
00,18,28,7,05,2017,4133
15,18,28,7,05,2017,4198
30,18,28,7,05,2017,4276
45,18,28,7,05,2017,4312
00,19,28,7,05,2017,4339
15,19,28,7,05,2017,4351
30,19,28,7,05,2017,4383
45,19,28,7,05,2017,4383
00,20,28,7,05,2017,4409
15,20,28,7,05,2017,4459
30,20,28,7,05,2017,4508
45,20,28,7,05,2017,4577
00,21,28,7,05,2017,4642
15,21,28,7,05,2017,4714
30,21,28,7,05,2017,4797
45,21,28,7,05,2017,4902
00,22,28,7,05,2017,5020
15,22,28,7,05,2017,5180
30,22,28,7,05,2017,5258
45,22,28,7,05,2017,5280
00,23,28,7,05,2017,5288
15,23,28,7,05,2017,5305
30,23,28,7,05,2017,5324
45,23,28,7,05,2017,5321
00,00,29,1,05,2017,5321
15,00,29,1,05,2017,5322
30,00,29,1,05,2017,5317
45,00,29,1,05,2017,5318
00,01,29,1,05,2017,5318
15,01,29,1,05,2017,5318
30,01,29,1,05,2017,5319
45,01,29,1,05,2017,5319
00,02,29,1,05,2017,5320
15,02,29,1,05,2017,5319
30,02,29,1,05,2017,5318
45,02,29,1,05,2017,5319
00,03,29,1,05,2017,5319
15,03,29,1,05,2017,5319
30,03,29,1,05,2017,5319
45,03,29,1,05,2017,5319
00,04,29,1,05,2017,5318
15,04,29,1,05,2017,5317
30,04,29,1,05,2017,5319
45,04,29,1,05,2017,5318
00,05,29,1,05,2017,5318
15,05,29,1,05,2017,5318
30,05,29,1,05,2017,5318
45,05,29,1,05,2017,5318
00,06,29,1,05,2017,5314
15,06,29,1,05,2017,5298
30,06,29,1,05,2017,5239
45,06,29,1,05,2017,5134
00,07,29,1,05,2017,4985
15,07,29,1,05,2017,4796
30,07,29,1,05,2017,4582
45,07,29,1,05,2017,4360
00,08,29,1,05,2017,4101
15,08,29,1,05,2017,3853
30,08,29,1,05,2017,3576
45,08,29,1,05,2017,3747
00,09,29,1,05,2017,3519
15,09,29,1,05,2017,3301
30,09,29,1,05,2017,3094
45,09,29,1,05,2017,2942
00,10,29,1,05,2017,2819
15,10,29,1,05,2017,2715
30,10,29,1,05,2017,2628
45,10,29,1,05,2017,2549
00,11,29,1,05,2017,2489
15,11,29,1,05,2017,2439
30,11,29,1,05,2017,2367
45,11,29,1,05,2017,2308
00,12,29,1,05,2017,2251
15,12,29,1,05,2017,2217
30,12,29,1,05,2017,2165
45,12,29,1,05,2017,2109
00,13,29,1,05,2017,2076
15,13,29,1,05,2017,2051
30,13,29,1,05,2017,2036
45,13,29,1,05,2017,2010
00,14,29,1,05,2017,2003
15,14,29,1,05,2017,2021
30,14,29,1,05,2017,2027
45,14,29,1,05,2017,2038
00,15,29,1,05,2017,2048
15,15,29,1,05,2017,2075
30,15,29,1,05,2017,2099
45,15,29,1,05,2017,2151
00,16,29,1,05,2017,2199
15,16,29,1,05,2017,2318
00,17,29,1,05,2017,3332
15,17,29,1,05,2017,3531
45,17,29,1,05,2017,3959
00,18,29,1,05,2017,4059
15,18,29,1,05,2017,4183
30,18,29,1,05,2017,4306
45,18,29,1,05,2017,4362
00,19,29,1,05,2017,4435
15,19,29,1,05,2017,4502
30,19,29,1,05,2017,4565
45,19,29,1,05,2017,4601
00,20,29,1,05,2017,4653
15,20,29,1,05,2017,4738
30,20,29,1,05,2017,4821
45,20,29,1,05,2017,4896
00,21,29,1,05,2017,4991
15,21,29,1,05,2017,5056
30,21,29,1,05,2017,5130
45,21,29,1,05,2017,5250
00,22,29,1,05,2017,5351
15,22,29,1,05,2017,5472
30,22,29,1,05,2017,5498
45,22,29,1,05,2017,5497
00,23,29,1,05,2017,5500
15,23,29,1,05,2017,5497
30,23,29,1,05,2017,5500
45,23,29,1,05,2017,5498
00,00,30,2,05,2017,5498
15,00,30,2,05,2017,5500
30,00,30,2,05,2017,5499
45,00,30,2,05,2017,5497
00,01,30,2,05,2017,5498
15,01,30,2,05,2017,5496
30,02,30,2,05,2017,5496
45,02,30,2,05,2017,5495
00,03,30,2,05,2017,5495
15,03,30,2,05,2017,5495
30,03,30,2,05,2017,5496
45,03,30,2,05,2017,5494
00,04,30,2,05,2017,5496
15,04,30,2,05,2017,5495
30,04,30,2,05,2017,5493
45,04,30,2,05,2017,5490
00,05,30,2,05,2017,5491
15,05,30,2,05,2017,5491
30,05,30,2,05,2017,5492
45,05,30,2,05,2017,5494
00,06,30,2,05,2017,5491
15,06,30,2,05,2017,5476
30,06,30,2,05,2017,5415
45,06,30,2,05,2017,5312
00,07,30,2,05,2017,5144
15,07,30,2,05,2017,4944
30,07,30,2,05,2017,4712
45,07,30,2,05,2017,4458
00,08,30,2,05,2017,4185
15,08,30,2,05,2017,3896
30,08,30,2,05,2017,4320
45,08,30,2,05,2017,4086
00,09,30,2,05,2017,3823
15,09,30,2,05,2017,3628
30,09,30,2,05,2017,3432
45,09,30,2,05,2017,3267
00,10,30,2,05,2017,3151
15,10,30,2,05,2017,3020
30,10,30,2,05,2017,2920
45,10,30,2,05,2017,2842
00,11,30,2,05,2017,2767
15,11,30,2,05,2017,2698
30,11,30,2,05,2017,2630
45,11,30,2,05,2017,2588
00,12,30,2,05,2017,2540
15,12,30,2,05,2017,2512
30,12,30,2,05,2017,2447
45,12,30,2,05,2017,2392
00,13,30,2,05,2017,2334
15,13,30,2,05,2017,2298
30,13,30,2,05,2017,2275
00,14,30,2,05,2017,2233
15,14,30,2,05,2017,2255
30,14,30,2,05,2017,2265
45,14,30,2,05,2017,2295
00,15,30,2,05,2017,2316
15,15,30,2,05,2017,2360
30,15,30,2,05,2017,2415
45,15,30,2,05,2017,2465
00,16,30,2,05,2017,2513
15,16,30,2,05,2017,2791
30,16,30,2,05,2017,3118
45,16,30,2,05,2017,3432
00,17,30,2,05,2017,3667
15,17,30,2,05,2017,3855
30,17,30,2,05,2017,4004
45,17,30,2,05,2017,4141
00,18,30,2,05,2017,4245
15,18,30,2,05,2017,4406
30,18,30,2,05,2017,4518
45,18,30,2,05,2017,4574
00,19,30,2,05,2017,4650
15,19,30,2,05,2017,4634
30,19,30,2,05,2017,4677
45,19,30,2,05,2017,4754
00,20,30,2,05,2017,4804
30,20,30,2,05,2017,4931
45,20,30,2,05,2017,4981
00,21,30,2,05,2017,5043
15,21,30,2,05,2017,5114
30,21,30,2,05,2017,5203
45,21,30,2,05,2017,5313
00,22,30,2,05,2017,5405
15,22,30,2,05,2017,5500
30,22,30,2,05,2017,5499
45,22,30,2,05,2017,5495
00,23,30,2,05,2017,5496
15,23,30,2,05,2017,5497
30,23,30,2,05,2017,5497
45,23,30,2,05,2017,5498
00,00,31,3,05,2017,5494
15,00,31,3,05,2017,5498
30,00,31,3,05,2017,5496
45,00,31,3,05,2017,5500
00,01,31,3,05,2017,5500
15,01,31,3,05,2017,5499
30,01,31,3,05,2017,5499
45,01,31,3,05,2017,5499
00,02,31,3,05,2017,5500
15,02,31,3,05,2017,5499
30,02,31,3,05,2017,5499
45,02,31,3,05,2017,5496
00,03,31,3,05,2017,5495
15,03,31,3,05,2017,5494
30,03,31,3,05,2017,5494
45,03,31,3,05,2017,5494
00,04,31,3,05,2017,5494
15,04,31,3,05,2017,5492
30,04,31,3,05,2017,5492
45,04,31,3,05,2017,5490
00,05,31,3,05,2017,5492
15,05,31,3,05,2017,5493
30,05,31,3,05,2017,5493
45,05,31,3,05,2017,5493
00,06,31,3,05,2017,5490
15,06,31,3,05,2017,5473
30,06,31,3,05,2017,5429
45,06,31,3,05,2017,5320
00,07,31,3,05,2017,5162
15,07,31,3,05,2017,4961
30,07,31,3,05,2017,4763
45,07,31,3,05,2017,4515
00,08,31,3,05,2017,4230
15,08,31,3,05,2017,3902
30,08,31,3,05,2017,3637
45,08,31,3,05,2017,3412
00,09,31,3,05,2017,3189
15,09,31,3,05,2017,2989
30,09,31,3,05,2017,2759
45,09,31,3,05,2017,2615
00,10,31,3,05,2017,2469
15,10,31,3,05,2017,2362
30,10,31,3,05,2017,2261
45,10,31,3,05,2017,2159
00,11,31,3,05,2017,2065
15,11,31,3,05,2017,1979
30,11,31,3,05,2017,1960
45,11,31,3,05,2017,1899
00,12,31,3,05,2017,1822
15,12,31,3,05,2017,1733
30,12,31,3,05,2017,1693
45,12,31,3,05,2017,1639
00,13,31,3,05,2017,1558
15,13,31,3,05,2017,1547
30,13,31,3,05,2017,1547
45,13,31,3,05,2017,1578
00,14,31,3,05,2017,1596
15,14,31,3,05,2017,1589
30,14,31,3,05,2017,1586
45,14,31,3,05,2017,1581
00,15,31,3,05,2017,1587
15,15,31,3,05,2017,1604
30,15,31,3,05,2017,1647
45,15,31,3,05,2017,1701
00,16,31,3,05,2017,1763
15,16,31,3,05,2017,1992
30,16,31,3,05,2017,2345
45,16,31,3,05,2017,2656
00,17,31,3,05,2017,2895
15,17,31,3,05,2017,3069
30,17,31,3,05,2017,3315
45,17,31,3,05,2017,3430
00,18,31,3,05,2017,3539
15,18,31,3,05,2017,3686
30,18,31,3,05,2017,3782
45,18,31,3,05,2017,3828
00,19,31,3,05,2017,3906
15,19,31,3,05,2017,3971
30,19,31,3,05,2017,4028
45,19,31,3,05,2017,4060
00,20,31,3,05,2017,4084
15,20,31,3,05,2017,4123
30,20,31,3,05,2017,4209
45,20,31,3,05,2017,4258
00,21,31,3,05,2017,4336
15,21,31,3,05,2017,4433
30,21,31,3,05,2017,4537
45,21,31,3,05,2017,4682
00,22,31,3,05,2017,4830
15,22,31,3,05,2017,5017
30,22,31,3,05,2017,5048
45,22,31,3,05,2017,5057
00,23,31,3,05,2017,5073
15,23,31,3,05,2017,5090
30,23,31,3,05,2017,5097
45,23,31,3,05,2017,5097
00,00,01,4,06,2017,5101
15,00,01,4,06,2017,5104
30,00,01,4,06,2017,5105
45,00,01,4,06,2017,5105
00,01,01,4,06,2017,5105
15,01,01,4,06,2017,5106
30,01,01,4,06,2017,5105
45,01,01,4,06,2017,5103
00,02,01,4,06,2017,5104
15,02,01,4,06,2017,5103
30,02,01,4,06,2017,5102
45,02,01,4,06,2017,5100
00,03,01,4,06,2017,5100
15,03,01,4,06,2017,5097
30,03,01,4,06,2017,5096
45,03,01,4,06,2017,5096
00,04,01,4,06,2017,5095
15,04,01,4,06,2017,5097
30,04,01,4,06,2017,5096
45,04,01,4,06,2017,5094
00,05,01,4,06,2017,5093
15,05,01,4,06,2017,5092
30,05,01,4,06,2017,5092
45,05,01,4,06,2017,5092
00,06,01,4,06,2017,5088
15,06,01,4,06,2017,5076
30,06,01,4,06,2017,5033
45,06,01,4,06,2017,4933
00,07,01,4,06,2017,4783
15,07,01,4,06,2017,4583
30,07,01,4,06,2017,4353
45,07,01,4,06,2017,4110
00,08,01,4,06,2017,3854
15,08,01,4,06,2017,3561
30,08,01,4,06,2017,3277
45,08,01,4,06,2017,3042
00,09,01,4,06,2017,2809
15,09,01,4,06,2017,2555
30,09,01,4,06,2017,3385
45,09,01,4,06,2017,3207
00,10,01,4,06,2017,3058
15,10,01,4,06,2017,2957
30,10,01,4,06,2017,2845
45,10,01,4,06,2017,2727
00,11,01,4,06,2017,2637
15,11,01,4,06,2017,2547
30,11,01,4,06,2017,2447
45,11,01,4,06,2017,2369
00,12,01,4,06,2017,2276
15,12,01,4,06,2017,2222
30,12,01,4,06,2017,2168
45,12,01,4,06,2017,2104
00,13,01,4,06,2017,2052
15,13,01,4,06,2017,2045
30,13,01,4,06,2017,1973
45,13,01,4,06,2017,1939
00,14,01,4,06,2017,1914
15,14,01,4,06,2017,1904
30,14,01,4,06,2017,1920
45,14,01,4,06,2017,1929
00,15,01,4,06,2017,1942
15,15,01,4,06,2017,1953
30,15,01,4,06,2017,1991
45,15,01,4,06,2017,2054
00,16,01,4,06,2017,2106
15,16,01,4,06,2017,2335
30,16,01,4,06,2017,2674
45,16,01,4,06,2017,2963
00,17,01,4,06,2017,3173
15,17,01,4,06,2017,3393
30,17,01,4,06,2017,3622
45,17,01,4,06,2017,3780
00,18,01,4,06,2017,3936
15,18,01,4,06,2017,4047
30,18,01,4,06,2017,4171
45,18,01,4,06,2017,4289
00,19,01,4,06,2017,4394
15,19,01,4,06,2017,4479
30,19,01,4,06,2017,4546
45,19,01,4,06,2017,4600
00,20,01,4,06,2017,4665
15,20,01,4,06,2017,4730
30,20,01,4,06,2017,4793
45,20,01,4,06,2017,4887
00,21,01,4,06,2017,4954
15,21,01,4,06,2017,5019
30,21,01,4,06,2017,5108
45,21,01,4,06,2017,5216
00,22,01,4,06,2017,5358
15,22,01,4,06,2017,5500
30,22,01,4,06,2017,5500
45,22,01,4,06,2017,5499
00,23,01,4,06,2017,5497
15,23,01,4,06,2017,5497
30,23,01,4,06,2017,5500
45,23,01,4,06,2017,5499
00,00,02,5,06,2017,5500
15,00,02,5,06,2017,5496
30,00,02,5,06,2017,5494
45,00,02,5,06,2017,5499
00,01,02,5,06,2017,5497
15,01,02,5,06,2017,5490
30,01,02,5,06,2017,5493
45,01,02,5,06,2017,5492
00,02,02,5,06,2017,5489
15,02,02,5,06,2017,5488
30,02,02,5,06,2017,5489
45,02,02,5,06,2017,5488
00,03,02,5,06,2017,5487
15,03,02,5,06,2017,5487
30,03,02,5,06,2017,5487
45,03,02,5,06,2017,5487
00,04,02,5,06,2017,5488
15,04,02,5,06,2017,5486
30,04,02,5,06,2017,5487
45,04,02,5,06,2017,5487
00,05,02,5,06,2017,5487
15,05,02,5,06,2017,5487
30,05,02,5,06,2017,5487
45,05,02,5,06,2017,5488
00,06,02,5,06,2017,5482
15,06,02,5,06,2017,5468
30,06,02,5,06,2017,5427
45,06,02,5,06,2017,5347
00,07,02,5,06,2017,5173
15,07,02,5,06,2017,4990
30,07,02,5,06,2017,4822
45,07,02,5,06,2017,4599
00,08,02,5,06,2017,4331
15,08,02,5,06,2017,4050
30,08,02,5,06,2017,3745
45,08,02,5,06,2017,3460
00,09,02,5,06,2017,3199
15,09,02,5,06,2017,2952
30,09,02,5,06,2017,2760
45,09,02,5,06,2017,2513
00,10,02,5,06,2017,2350
15,10,02,5,06,2017,2189
30,10,02,5,06,2017,2050
45,10,02,5,06,2017,1933
00,11,02,5,06,2017,1842
15,11,02,5,06,2017,1780
30,11,02,5,06,2017,1744
45,11,02,5,06,2017,1658
00,12,02,5,06,2017,1631
15,12,02,5,06,2017,1624
30,12,02,5,06,2017,1647
45,12,02,5,06,2017,1666
00,13,02,5,06,2017,1705
15,13,02,5,06,2017,1730
30,13,02,5,06,2017,1783
45,13,02,5,06,2017,1857
00,14,02,5,06,2017,1915
15,14,02,5,06,2017,1916
45,14,02,5,06,2017,1975
00,15,02,5,06,2017,1956
15,15,02,5,06,2017,2021
30,15,02,5,06,2017,2090
45,15,02,5,06,2017,2145
00,16,02,5,06,2017,2182
15,16,02,5,06,2017,2413
30,16,02,5,06,2017,2660
45,16,02,5,06,2017,2866
00,17,02,5,06,2017,3071
15,17,02,5,06,2017,3229
30,17,02,5,06,2017,3386
45,17,02,5,06,2017,3507
00,18,02,5,06,2017,3568
15,18,02,5,06,2017,3609
30,18,02,5,06,2017,3648
45,18,02,5,06,2017,3680
00,19,02,5,06,2017,3694
15,19,02,5,06,2017,3721
30,19,02,5,06,2017,3732
45,19,02,5,06,2017,3775
00,20,02,5,06,2017,3820
15,20,02,5,06,2017,3856
30,20,02,5,06,2017,3882
45,20,02,5,06,2017,3915
00,21,02,5,06,2017,3954
15,21,02,5,06,2017,4060
30,21,02,5,06,2017,4197
45,21,02,5,06,2017,4373
00,22,02,5,06,2017,4570
15,22,02,5,06,2017,4819
30,22,02,5,06,2017,4988
45,22,02,5,06,2017,5060
00,23,02,5,06,2017,5096
15,23,02,5,06,2017,5135
30,23,02,5,06,2017,5137
45,23,02,5,06,2017,5141
00,00,03,6,06,2017,5153
15,00,03,6,06,2017,5150
30,00,03,6,06,2017,5148
45,00,03,6,06,2017,5147
00,01,03,6,06,2017,5147
15,01,03,6,06,2017,5142
30,01,03,6,06,2017,5144
45,01,03,6,06,2017,5149
30,02,03,6,06,2017,5150
45,02,03,6,06,2017,5147
00,03,03,6,06,2017,5149
15,03,03,6,06,2017,5144
30,03,03,6,06,2017,5143
45,03,03,6,06,2017,5143
00,04,03,6,06,2017,5138
15,04,03,6,06,2017,5137
30,04,03,6,06,2017,5135
45,04,03,6,06,2017,5129
00,05,03,6,06,2017,5130
15,05,03,6,06,2017,5129
30,05,03,6,06,2017,5129
45,05,03,6,06,2017,5129
00,06,03,6,06,2017,5129
15,06,03,6,06,2017,5125
30,06,03,6,06,2017,5126
45,06,03,6,06,2017,5124
00,07,03,6,06,2017,5122
15,07,03,6,06,2017,5120
30,07,03,6,06,2017,5115
45,07,03,6,06,2017,5111
00,08,03,6,06,2017,5100
15,08,03,6,06,2017,5088
30,08,03,6,06,2017,5077
45,08,03,6,06,2017,5060
00,09,03,6,06,2017,5037
15,09,03,6,06,2017,5010
30,09,03,6,06,2017,4977
45,09,03,6,06,2017,4906
00,10,03,6,06,2017,4829
15,10,03,6,06,2017,4729
30,10,03,6,06,2017,4611
45,10,03,6,06,2017,4469
00,11,03,6,06,2017,4307
15,11,03,6,06,2017,4157
30,11,03,6,06,2017,3986
45,11,03,6,06,2017,3853
00,12,03,6,06,2017,3721
15,12,03,6,06,2017,3640
30,12,03,6,06,2017,3565
45,12,03,6,06,2017,3487
00,13,03,6,06,2017,3428
15,13,03,6,06,2017,3334
30,13,03,6,06,2017,3274
45,13,03,6,06,2017,3261
00,14,03,6,06,2017,3204
15,14,03,6,06,2017,3195
30,14,03,6,06,2017,3169
45,14,03,6,06,2017,3131
15,15,03,6,06,2017,3054
30,15,03,6,06,2017,3054
45,15,03,6,06,2017,3056
00,16,03,6,06,2017,3042
15,16,03,6,06,2017,3048
30,16,03,6,06,2017,3080
45,16,03,6,06,2017,3105
00,17,03,6,06,2017,3139
15,17,03,6,06,2017,3219
30,17,03,6,06,2017,3250
45,17,03,6,06,2017,3290
00,18,03,6,06,2017,3347
15,18,03,6,06,2017,3385
30,18,03,6,06,2017,3378
45,18,03,6,06,2017,3392
00,19,03,6,06,2017,3386
15,19,03,6,06,2017,3351
30,19,03,6,06,2017,3329
45,19,03,6,06,2017,3295
00,20,03,6,06,2017,3285
15,20,03,6,06,2017,3243
30,20,03,6,06,2017,3228
45,20,03,6,06,2017,3249
00,21,03,6,06,2017,3277
15,21,03,6,06,2017,3366
30,21,03,6,06,2017,3490
45,21,03,6,06,2017,3638
00,22,03,6,06,2017,3821
15,22,03,6,06,2017,4175
30,22,03,6,06,2017,4405
45,22,03,6,06,2017,4555
00,23,03,6,06,2017,4699
15,23,03,6,06,2017,4777
30,23,03,6,06,2017,4796
45,23,03,6,06,2017,4837
00,00,04,7,06,2017,4887
15,00,04,7,06,2017,4899
30,00,04,7,06,2017,4912
45,00,04,7,06,2017,4912
00,01,04,7,06,2017,4912
15,01,04,7,06,2017,4915
30,01,04,7,06,2017,4919
45,01,04,7,06,2017,4920
00,02,04,7,06,2017,4920
15,02,04,7,06,2017,4922
30,02,04,7,06,2017,4924
45,02,04,7,06,2017,4924
00,03,04,7,06,2017,4923
15,03,04,7,06,2017,4923
30,03,04,7,06,2017,4923
45,03,04,7,06,2017,4922
00,04,04,7,06,2017,4923
15,04,04,7,06,2017,4922
30,04,04,7,06,2017,4918
45,04,04,7,06,2017,4917
00,05,04,7,06,2017,4917
15,05,04,7,06,2017,4916
30,05,04,7,06,2017,4915
45,05,04,7,06,2017,4916
00,06,04,7,06,2017,4916
15,06,04,7,06,2017,4916
30,06,04,7,06,2017,4916
45,06,04,7,06,2017,4916
00,07,04,7,06,2017,4914
15,07,04,7,06,2017,4913
30,07,04,7,06,2017,4909
45,07,04,7,06,2017,4905
00,08,04,7,06,2017,4899
15,08,04,7,06,2017,4897
30,08,04,7,06,2017,4892
45,08,04,7,06,2017,4882
00,09,04,7,06,2017,4862
15,09,04,7,06,2017,4834
30,09,04,7,06,2017,4800
45,09,04,7,06,2017,4748
00,10,04,7,06,2017,4669
15,10,04,7,06,2017,4558
30,10,04,7,06,2017,4411
45,10,04,7,06,2017,4276
00,11,04,7,06,2017,4128
15,11,04,7,06,2017,4023
30,11,04,7,06,2017,3888
45,11,04,7,06,2017,3775
00,12,04,7,06,2017,3618
15,12,04,7,06,2017,3512
30,12,04,7,06,2017,3374
45,12,04,7,06,2017,3255
00,13,04,7,06,2017,3169
15,13,04,7,06,2017,3081
30,13,04,7,06,2017,2957
45,13,04,7,06,2017,2882
00,14,04,7,06,2017,2788
15,14,04,7,06,2017,2723
30,14,04,7,06,2017,2651
45,14,04,7,06,2017,2527
00,15,04,7,06,2017,2447
15,15,04,7,06,2017,2447
30,15,04,7,06,2017,2431
45,15,04,7,06,2017,2467
00,16,04,7,06,2017,2468
15,16,04,7,06,2017,2539
30,16,04,7,06,2017,2583
45,16,04,7,06,2017,2629
00,17,04,7,06,2017,2712
15,17,04,7,06,2017,2811
30,17,04,7,06,2017,2914
45,17,04,7,06,2017,2996
00,18,04,7,06,2017,3046
15,18,04,7,06,2017,3138
30,18,04,7,06,2017,3212
45,18,04,7,06,2017,3279
00,19,04,7,06,2017,3349
15,19,04,7,06,2017,3365
30,19,04,7,06,2017,3395
45,19,04,7,06,2017,3424
00,20,04,7,06,2017,3443
15,20,04,7,06,2017,3488
30,20,04,7,06,2017,3551
45,20,04,7,06,2017,3609
00,21,04,7,06,2017,3691
15,21,04,7,06,2017,3783
30,21,04,7,06,2017,3948
45,21,04,7,06,2017,4105
00,22,04,7,06,2017,4306
30,22,04,7,06,2017,4691
45,22,04,7,06,2017,4721
00,23,04,7,06,2017,4753
15,23,04,7,06,2017,4774
30,23,04,7,06,2017,4777
45,23,04,7,06,2017,4780
00,00,05,1,06,2017,4784
15,00,05,1,06,2017,4782
30,00,05,1,06,2017,4779
45,00,05,1,06,2017,4780
00,01,05,1,06,2017,4780
15,01,05,1,06,2017,4776
30,01,05,1,06,2017,4776
45,01,05,1,06,2017,4775
00,02,05,1,06,2017,4772
15,02,05,1,06,2017,4769
30,02,05,1,06,2017,4768
45,02,05,1,06,2017,4768
00,03,05,1,06,2017,4768
15,03,05,1,06,2017,4769
30,03,05,1,06,2017,4771
45,03,05,1,06,2017,4770
00,04,05,1,06,2017,4770
15,04,05,1,06,2017,4771
30,04,05,1,06,2017,4770
45,04,05,1,06,2017,4769
00,05,05,1,06,2017,4768
15,05,05,1,06,2017,4768
30,05,05,1,06,2017,4768
45,05,05,1,06,2017,4768
00,06,05,1,06,2017,4764
15,06,05,1,06,2017,4755
30,06,05,1,06,2017,4705
45,06,05,1,06,2017,4623
00,07,05,1,06,2017,4480
15,07,05,1,06,2017,4290
30,07,05,1,06,2017,4087
45,07,05,1,06,2017,3897
00,08,05,1,06,2017,3641
15,08,05,1,06,2017,3396
30,08,05,1,06,2017,3107
45,08,05,1,06,2017,2872
00,09,05,1,06,2017,2686
15,09,05,1,06,2017,2456
30,09,05,1,06,2017,2263
45,09,05,1,06,2017,2049
00,10,05,1,06,2017,1931
15,10,05,1,06,2017,1794
45,10,05,1,06,2017,1650
00,11,05,1,06,2017,1528
15,11,05,1,06,2017,1438
30,11,05,1,06,2017,1406
45,11,05,1,06,2017,1330
00,12,05,1,06,2017,1291
15,12,05,1,06,2017,1220
30,12,05,1,06,2017,1145
45,12,05,1,06,2017,1046
00,13,05,1,06,2017,1009
30,13,05,1,06,2017,932
45,13,05,1,06,2017,912
15,14,05,1,06,2017,903
30,14,05,1,06,2017,915
45,14,05,1,06,2017,963
00,15,05,1,06,2017,974
15,15,05,1,06,2017,995
30,15,05,1,06,2017,1026
45,15,05,1,06,2017,1046
00,16,05,1,06,2017,1079
15,16,05,1,06,2017,1327
30,16,05,1,06,2017,1651
45,16,05,1,06,2017,1870
00,17,05,1,06,2017,2087
15,17,05,1,06,2017,2289
30,17,05,1,06,2017,2532
45,17,05,1,06,2017,2671
00,18,05,1,06,2017,2800
15,18,05,1,06,2017,2899
30,18,05,1,06,2017,2990
45,18,05,1,06,2017,3095
00,19,05,1,06,2017,3191
15,19,05,1,06,2017,3289
30,19,05,1,06,2017,3347
45,19,05,1,06,2017,3413
00,20,05,1,06,2017,3462
15,20,05,1,06,2017,3532
30,20,05,1,06,2017,3599
45,20,05,1,06,2017,3692
00,21,05,1,06,2017,3775
15,21,05,1,06,2017,3862
30,21,05,1,06,2017,3992
45,21,05,1,06,2017,4123
00,22,05,1,06,2017,4237
15,22,05,1,06,2017,4353
30,22,05,1,06,2017,4369
45,22,05,1,06,2017,4373
00,23,05,1,06,2017,4378
15,23,05,1,06,2017,4382
30,23,05,1,06,2017,4380
45,23,05,1,06,2017,4381
00,00,06,2,06,2017,4381
15,00,06,2,06,2017,4381
30,00,06,2,06,2017,4380
45,00,06,2,06,2017,4380
00,01,06,2,06,2017,4382
15,01,06,2,06,2017,4382
30,01,06,2,06,2017,4384
45,01,06,2,06,2017,4384
00,02,06,2,06,2017,4384
15,02,06,2,06,2017,4384
30,02,06,2,06,2017,4381
45,02,06,2,06,2017,4382
00,03,06,2,06,2017,4381
15,03,06,2,06,2017,4383
30,03,06,2,06,2017,4383
45,03,06,2,06,2017,4383
00,04,06,2,06,2017,4384
15,04,06,2,06,2017,4387
30,04,06,2,06,2017,4386
45,04,06,2,06,2017,4384
00,05,06,2,06,2017,4383
15,05,06,2,06,2017,4383
30,05,06,2,06,2017,4383
45,05,06,2,06,2017,4382
00,06,06,2,06,2017,4378
15,06,06,2,06,2017,4367
30,06,06,2,06,2017,4317
45,06,06,2,06,2017,4205
00,07,06,2,06,2017,4043
15,07,06,2,06,2017,3869
45,07,06,2,06,2017,3515
00,08,06,2,06,2017,3169
15,08,06,2,06,2017,2910
30,08,06,2,06,2017,2654
30,09,06,2,06,2017,1732
45,09,06,2,06,2017,1532
30,10,06,2,06,2017,1108
